,pdf_name,typ,frq,si_app,th_strat,th_meas,mt_uV,th_ri,mt_contr,si_pct,si_pct_min,si_pct_max,mso,stim_co,stim_mo,coil_shp,coil_siz,coil_mo,note,contrib_id,PMID,doi,link
418,Garg_2013_JECT_23303419.pdf,rTMS,6.0,RMT,CITE,,,,,100.0,,,,MagSti,R,F8-D,,DC,"coil_mo: probably a double cone coil described as ""double-angled shaped"" coil",4,23303419,10.1097/YCT.0b013e3182706aa1,https://doi.org/10.1097/YCT.0b013e3182706aa1
419,Garg_2013_JECT_23303419.pdf,rTMS,7.0,RMT,CITE,,,,,100.0,,,,MagSti,R,F8-D ,,DC,"coil_mo: probably a double cone coil described as ""double-angled shaped"" coil",4,23303419,10.1097/YCT.0b013e3182706aa1,https://doi.org/10.1097/YCT.0b013e3182706aa1
420,Gratton_2013_FrontSystNeurosci_24416003.pdf,cTBS,,AMT,ML,E,,5_10,0.2,80.0,,,,MagSti,R,F8,70.0,,site: left dorsolateral prefrontal cortex ,4,24416003,10.3389/fnsys.2013.00124,https://doi.org/10.3389/fnsys.2013.00124
421,Gratton_2013_FrontSystNeurosci_24416003.pdf,cTBS,,AMT,ML,E,,5_10,0.2,80.0,,,,MagSti,R,F8,70.0,,site: left anterior insula/frontal operculum,4,24416003,10.3389/fnsys.2013.00124,https://doi.org/10.3389/fnsys.2013.00124
422,Gratton_2013_FrontSystNeurosci_24416003.pdf,cTBS,,AMT,ML,E,,5_10,0.2,80.0,,,,MagSti,R,F8,70.0,,site: left primary somatosensory cortex,4,24416003,10.3389/fnsys.2013.00124,https://doi.org/10.3389/fnsys.2013.00124
423,Hosomi_2013_Pain_23623156.pdf,rTMS,5.0,RMT,ML,V,,,,90.0,,,,MagSti,R,F8,,,th_ri: minimal intensity necessary to induce at least one visible muscle twitch,4,23623156,10.1016/j.pain.2013.03.016,https://doi.org/10.1016/j.pain.2013.03.016
424,Lee_2013_ClinExpOtorhinolaryngol_23799161.pdf,rTMS,1.0,MT,ML,E,50.0,5_10,,100.0,,,,MagSti,200,F8,,,"stim_mo: this model can only perform rTMS up to 0.5 Hz, maybe they used more than one stimulators.",4,23799161,10.3342/ceo.2013.6.2.63,https://doi.org/10.3342/ceo.2013.6.2.63
425,Liu_2013_Seizure_23876929.pdf,rTMS,1.0,FXD,,,,,,,,,70.0,,,F8,,Cool B56,,4,23876929,10.1016/j.seizure.2013.06.014,https://doi.org/10.1016/j.seizure.2013.06.014
426,Liu_2013_Seizure_23876929.pdf,rTMS,1.0,MT,,V,,,,100.0,,,,,,F8,,Cool B56,device: the stimulation device and orientation was identical to that in case #1.,4,23876929,10.1016/j.seizure.2013.06.014,https://doi.org/10.1016/j.seizure.2013.06.014
427,Manganotti_2013_BrainStimul_23928101.pdf,rTMS,20.0,RMT,ML,E,50.0,5_10,,120.0,,,,MagSti,R2,F8,,,,1,23928101,10.1016/j.brs.2013.06.006,https://doi.org/10.1016/j.brs.2013.06.006
428,Mirowska-Guzel_2013_NeuroRehabilitation_23648611.pdf,rTMS,1.0,RMT,CITE,,,,,90.0,,,,MagSti,R,F8,,AC,site: hand motor cortex in the unaffected hemisphere (patients with hand paresis),4,23648611,10.3233/NRE-130879,https://doi.org/10.3233/NRE-130879
429,Mirowska-Guzel_2013_NeuroRehabilitation_23648611.pdf,rTMS,1.0,RMT,CITE,,,,,90.0,,,,MagSti,R,F8,,AC,site: Broca’s area homologue of the right hemisphere (patients with aphasia),4,23648611,10.3233/NRE-130879,https://doi.org/10.3233/NRE-130879
430,Misra_2013_Cephalalgia_23314782.pdf,rTMS,10.0,MT,ML,E,50.0,5_10,,70.0,,,,MagSti,R,F8,45.0,AC,group: epidosic migraine; coil_siz: loop diameter,1,23314782,10.1177/0333102412473372,https://doi.org/10.1177/0333102412473372
431,Misra_2013_Cephalalgia_23314782.pdf,rTMS,10.0,MT,ML,E,50.0,5_10,,70.0,,,,MagSti,R,F8,45.0,AC,group: chronic migraine; coil_siz: loop diameter,1,23314782,10.1177/0333102412473372,https://doi.org/10.1177/0333102412473372
432,Obeso_2013_FrontHumNeurosci_23616761.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.1,80.0,,,,MagSti,SR,F8,70.0,,,4,23616761,10.3389/fnhum.2013.00150,https://doi.org/10.3389/fnhum.2013.00150
433,Ozten_2013_AnnGenPsychiatry_23618105.pdf,rTMS,25.0,MT,,,,,,100.0,,,,,,,,,site: left DLPFC; device: no information reported,1,23618105,10.1186/1744-859X-12-12,https://doi.org/10.1186/1744-859X-12-12
434,Ozten_2013_AnnGenPsychiatry_23618105.pdf,rTMS,25.0,MT,,,,,,100.0,,,,,,,,,site: right DLPFC; device: no information reported,1,23618105,10.1186/1744-859X-12-12,https://doi.org/10.1186/1744-859X-12-12
435,Prikryl_2013_SchizophrRes_23810122.pdf,rTMS,10.0,MT,ML,E,50.0,5_10,,110.0,,,,MagSti,SR,F8,,,,1,23810122,10.1016/j.schres.2013.06.015,https://doi.org/10.1016/j.schres.2013.06.015
436,Saitoh_2013_ConfProcIEEEEngMedBiolSoc_24111147.pdf,rTMS,5.0,RMT,,E,,,,90.0,,,,MagVen,MP,F8,,MC-B70,,4,24111147,10.1109/EMBC.2013.6610960,https://doi.org/10.1109/EMBC.2013.6610960
437,Seniów_2013_TopStrokeRehabil_23841973.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,56.35,MagSti,R,F8,70.0,AC,"MSO individual: page 254, Table 1 for the real rTMS group; multiple sites;",4,23841973,10.1310/tsr2003-250,https://doi.org/10.1310/tsr2003-250
438,Terranova_2013_BrainStimul_22476006.pdf,rTMS,5.0,AMT,,,,,,90.0,,,,MagSti,R,F8,90.0,,typ: rPAS; coil_siz: mean loop diameter,1,22476006,10.1016/j.brs.2012.01.010,https://doi.org/10.1016/j.brs.2012.01.010
439,VandenEynde_2013_EurPsychiatry_21880470.pdf,rTMS,10.0,MT,ML,V,,5_10,,110.0,,,,MagSti,R,F8,,,,1,21880470,10.1016/j.eurpsy.2011.06.002,https://doi.org/10.1016/j.eurpsy.2011.06.002
440,Varnava_2013_PLoSOne_23823975.pdf,cTBS,,MT,ML,V,,5_10,,80.0,,,,MagSti,R2,F8,70.0,,site: left AG,1,23823975,10.1371/journal.pone.0065851,https://doi.org/10.1371/journal.pone.0065851
441,Varnava_2013_PLoSOne_23823975.pdf,cTBS,,MT,ML,V,,5_10,,80.0,,,,MagSti,R2,F8,70.0,,site: right AG,1,23823975,10.1371/journal.pone.0065851,https://doi.org/10.1371/journal.pone.0065851
442,Weigand_2013_BrainStimul_23928102.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,110.0,,,,MagVen,MPX100,F8,,MCF-B65,combined with anodal tDCS,1,23928102,10.1016/j.brs.2013.06.004,https://doi.org/10.1016/j.brs.2013.06.004
443,Weigand_2013_BrainStimul_23928102.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,110.0,,,,MagVen,MPX100,F8,,MCF-B65,combined with cathodal tDCS,1,23928102,10.1016/j.brs.2013.06.004,https://doi.org/10.1016/j.brs.2013.06.004
444,Wupuer_2013_Neuromodulation_23094969.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,110.0,,,,MagSti,SR,F8,70.0,,,1,23094969,10.1111/j.1525-1403.2012.00520.x,https://doi.org/10.1111/j.1525-1403.2012.00520.x
445,Amiri_2014_JClinNeurophysiol_25462141.pdf,rTMS,5.0,RMT,,E,50.0,5_10,,90.0,,,,MagVen,MPX100,F8-D,,,,1,25462141,10.1097/WNP.0000000000000102,https://doi.org/10.1097/WNP.0000000000000102
446,Arns_2014_ClinNeurophysiol_24360132.pdf,rTMS,10.0,MT,,,,,,110.0,,,,MagSti,R2,F8,70.0,,site: lDLPFC,6,24360132,10.1016/j.clinph.2013.11.022,https://doi.org/10.1016/j.clinph.2013.11.022
447,Arns_2014_ClinNeurophysiol_24360132.pdf,rTMS,10.0,MT,,,,,,120.0,,,,MagSti,R2,F8,70.0,,"site: lDLPFC, older than 55",6,24360132,10.1016/j.clinph.2013.11.022,https://doi.org/10.1016/j.clinph.2013.11.022
448,Arns_2014_ClinNeurophysiol_24360132.pdf,rTMS,1.0,MT,,,,,,110.0,,,,MagSti,R2,F8,70.0,,site: rDLPFC,6,24360132,10.1016/j.clinph.2013.11.022,https://doi.org/10.1016/j.clinph.2013.11.022
449,Arns_2014_ClinNeurophysiol_24360132.pdf,rTMS,1.0,MT,,,,,,120.0,,,,MagSti,R2,F8,70.0,,"site: rDLPFC, older than 55",6,24360132,10.1016/j.clinph.2013.11.022,https://doi.org/10.1016/j.clinph.2013.11.022
450,Balconi_2014_BrainLang_25190327.pdf,rTMS,5.0,MT,ML,V,,8_10,,100.0,,,,MagSti,SR2,F8,70.0,,,6,25190327,10.1016/j.bandl.2014.08.006,https://doi.org/10.1016/j.bandl.2014.08.006
451,Capotosto_2014_JCognNeurosci_23937690.pdf,rTMS,1.0,RMT,,,,,,100.0,,,,MagSti,R2,F8,70.0,,"multiple sites: R pIPS, R FEF, R FEF, L AG, R AG",6,23937690,10.1162/jocn_a_00460,https://doi.org/10.1162/jocn_a_00460
452,Cárdenas-Morales_2014_CerebCortex_23395849.pdf,iTBS,,RMT,ML,E,50.0,5_10,,70.0,,,,MagSti,SR2,F8-D,70.0,,,1,23395849,10.1093/cercor/bht023,https://doi.org/10.1093/cercor/bht023
453,Cosentino_2014_Pain_24631596.pdf,rTMS,5.0,RMT,ML,E,50.0,5_10,,120.0,,,,Cad,HS,F8,,,multiple groups: 10 groups,6,24631596,10.1016/j.pain.2014.02.024,https://doi.org/10.1016/j.pain.2014.02.024
454,Dinur-Klein_2014_BiolPsychiatry_25038985.pdf,rTMS,10.0,RMT,,,,,,120.0,,,,MagSti,R2,D,,H-ADD,,1,25038985,10.1016/j.biopsych.2014.05.020,https://doi.org/10.1016/j.biopsych.2014.05.020
455,Dinur-Klein_2014_BiolPsychiatry_25038985.pdf,rTMS,1.0,RMT,,,,,,120.0,,,,MagSti,R2,D,,H-ADD,,1,25038985,10.1016/j.biopsych.2014.05.020,https://doi.org/10.1016/j.biopsych.2014.05.020
456,Enticott_2014_BrainStimul_24280031.pdf,rTMS,5.0,RMT,ML,,,3_5,,100.0,,,,MagSti,R,D,,H,,1,24280031,10.1016/j.brs.2013.10.004,https://doi.org/10.1016/j.brs.2013.10.004
457,Esslinger_2014_HumBrainMapp_22965696.pdf,rTMS,5.0,AMT,ML,V,,5_10,,90.0,,,,MagVen,MPX100,F8,,MFC-B65,,1,22965696,10.1002/hbm.22165,https://doi.org/10.1002/hbm.22165
458,Hartmann_2014_Brain Topogr_23700271.pdf,rTMS,1.0,FXD,,,,,,,,,50.0,MagSti,R2,F8,70.0,AF,,6,23700271,10.1007/s10548-013-0295-9,https://doi.org/10.1007/s10548-013-0295-9
459,Hasan_2014_Neuromodulation_24934719.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,,80.0,90.0,51.1,NexSti,NBS,F8,90.0,,,6,24934719,10.1111/ner.12198,https://doi.org/10.1111/ner.12198
460,Kwon_2014_RestorNeurolNeurosci_24169365.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R2,,,,"experiment: 1, interleaved with task",1,24169365,10.3233/RNN-130313,https://doi.org/10.3233/RNN-130313
461,Kwon_2014_RestorNeurolNeurosci_24169365.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R2,,,,"experiment: 2, preconditioned the task",1,24169365,10.3233/RNN-130313,https://doi.org/10.3233/RNN-130313
462,Lakhani_2014_BehavBrainRes_24374169.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.1,80.0,,,,,,,,,no device-specific information,1,24374169,10.1016/j.bbr.2013.12.022,https://doi.org/10.1016/j.bbr.2013.12.022
463,López-Alonso_2014_BrainStimul_24630849.pdf,iTBS,,AMT,ML,E,200.0,5_10,0.1,80.0,,,,MagSti,SR,F8,,,,1,24630849,10.1016/j.brs.2014.02.004,https://doi.org/10.1016/j.brs.2014.02.004
464,Momosaki_2014_CaseRepNeurol_24803904.pdf,rTMS,3.0,RMT,,,,,,130.0,,,,MagVen,MPR30,F8,70.0,,site: L,1,24803904,10.1159/000360936,https://doi.org/10.1159/000360936
465,Momosaki_2014_CaseRepNeurol_24803904.pdf,rTMS,3.0,RMT,,,,,,130.0,,,,MagVen,MPR30,F8,70.0,,site: R,1,24803904,10.1159/000360936,https://doi.org/10.1159/000360936
466,Nauczyciel_2014_TranslPsychiatry_25203167.pdf,rTMS,1.0,MT,ML,V,,,,120.0,,,,MedDan,MPX100,F8,,DB-80,,1,25203167,10.1038/tp.2014.62,https://doi.org/10.1038/tp.2014.62
467,Rose_2014_StrokeResTreat_25197611.pdf,rTMS,1.0,RMT,ML,E,50.0,6_10,,100.0,,,42.6,MagSti,R2,F8,70.0,AC,mso: Table 3,1,25197611,10.1155/2014/305236,https://doi.org/10.1155/2014/305236
468,Tsutsumi_2014_JNeurophysiol_24108795.pdf,QPS,,AMT,ML,E,100.0,5_10,5-10%,90.0,,,29.880000000000003,MagSti,200_2,,,,stim_mo: combines 4 stimulators; protocol: QPS-5; multiple experiments,1,24108795,10.1152/jn.00515.2013,https://doi.org/10.1152/jn.00515.2013
469,Tsutsumi_2014_JNeurophysiol_24108795.pdf,QPS,,AMT,ML,E,100.0,5_10,5-10%,90.0,,,27.81,MagSti,200_2,,,,stim_mo: combines 4 stimulators; protocol: QPS-50;  multiple experiments,1,24108795,10.1152/jn.00515.2013,https://doi.org/10.1152/jn.00515.2013
470,Yamada_2014_EurNeurol_25323412.pdf,rTMS,1.0,RMT,,,,,,90.0,,,,MagVen,MPR30,F8,70.0,,group: BoNT-A + rTMS + OT,1,25323412,10.1159/000365005,https://doi.org/10.1159/000365005
471,Yamada_2014_EurNeurol_25323412.pdf,rTMS,1.0,RMT,,,,,,90.0,,,,MagVen,MPR30,F8,70.0,,group: rTMS + OT,1,25323412,10.1159/000365005,https://doi.org/10.1159/000365005
472,Young-Bernier_2014_FrontAgingNeurosci_25147523.pdf,iTBS,,AMT,,,,,15-20%,80.0,,,,MagSti,R2,F8,90.0,,coil_siz: inside-loop diameter,1,25147523,10.3389/fnagi.2014.00182,https://doi.org/10.3389/fnagi.2014.00182
473,Baeken_2015_BrainStimul_25744500.pdf,rTMS,20.0,MT,,E,,,,110.0,,,,MagSti,HS,F8,,,,1,25744500,10.1016/j.brs.2015.01.415,https://doi.org/10.1016/j.brs.2015.01.415
474,Bharath_2015_EurJNeurol_25623591.pdf,rTMS,1.0,RMT,,E,50.0,5_10,,90.0,,,,MagSti,SR,F8,,,,5,25623591,10.1111/ene.12653,https://doi.org/10.1111/ene.12653
475,Candidi_2015_Cortex_25835522.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,47.7,MagSti,SR,F8,,,site: right pSTS,5,25835522,10.1016/j.cortex.2015.01.012,https://doi.org/10.1016/j.cortex.2015.01.012
476,Chen_2015_Neuromodulation_26307511.pdf,rTMS,1.0,RMT,ML,E,50.0,3_5,,90.0,,,45.243,MagSti,R2,F8,70.0,AF,"site: M1, 1200 pulses; mso: measured by rTMS coil",1,26307511,10.1111/ner.12337,https://doi.org/10.1111/ner.12337
477,Chen_2015_Neuromodulation_26307511.pdf,rTMS,1.0,RMT,ML,E,50.0,3_5,,90.0,,,45.243,MagSti,R2,F8,70.0,AF,"site: PMC, 1200 pulses; mso: measured by rTMS coil",1,26307511,10.1111/ner.12337,https://doi.org/10.1111/ner.12337
478,Chen_2015_Neuromodulation_26307511.pdf,rTMS,1.0,RMT,ML,E,50.0,3_5,,90.0,,,45.243,MagSti,R2,F8,70.0,AF,"site: M1, 600 pulses; protocol: sequential; mso: measured by rTMS coil",1,26307511,10.1111/ner.12337,https://doi.org/10.1111/ner.12337
479,Chen_2015_Neuromodulation_26307511.pdf,rTMS,1.0,RMT,ML,E,50.0,3_5,,90.0,,,45.243,MagSti,R2,F8,70.0,AF,"site: PMC, 600 pulses; protocol: sequential; mso: measured by rTMS coil",1,26307511,10.1111/ner.12337,https://doi.org/10.1111/ner.12337
480,Demirtas-Tatlidede_2015_NeuroRehabilitation_25547768.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,100.0,,,,MagSti,SR,F8,,,,1,25547768,10.3233/NRE-141191,https://doi.org/10.3233/NRE-141191
481,Dlabac-deLange_2015_PsycholMed_25354751.pdf,rTMS,10.0,RMT,ML,V,,5_10,,90.0,,,,MedDan,MPX100,F8,75.0,,,1,25354751,10.1017/S0033291714002360,https://doi.org/10.1017/S0033291714002360
482,Haghighi_2015_JPsychiatryRes_26228425.pdf,rTMS,20.0,RMT,CITE,V,,,,100.0,,,,MagSti,,F8,70.0,AF,site: left PFC; protocol: bilateral sequential,1,26228425,10.1016/j.jpsychires.2015.06.020,https://doi.org/10.1016/j.jpsychires.2015.06.020
483,Haghighi_2015_JPsychiatryRes_26228425.pdf,rTMS,20.0,RMT,CITE,V,,,,100.0,,,,MagSti,,F8,70.0,AF,site: right PFC; protocol: bilateral sequential,1,26228425,10.1016/j.jpsychires.2015.06.020,https://doi.org/10.1016/j.jpsychires.2015.06.020
484,Herremans_2015_PlosOne_26295336.pdf,rTMS,20.0,RMT,ML,E,50.0,5_10,,110.0,,,,MagSti,HS,F8,70.0,,site: right DLPCF,5,26295336,10.1371/journal.pone.0136182,https://doi.org/10.1371/journal.pone.0136182
485,Johannsen_2015_NeurosciLett_25481762.pdf,rTMS,1.0,RMT,MTAT2.0,E,,,,110.0,,,,MagMor,PM100,F8,70.0,,site: left IPG,5,25481762,10.1016/j.neulet.2014.11.048,https://doi.org/10.1016/j.neulet.2014.11.048
486,Johannsen_2015_NeurosciLett_25481762.pdf,rTMS,1.0,RMT,MTAT2.0,E,,,,110.0,,,,MagMor,PM100,F8,70.0,,site: left MFG,5,25481762,10.1016/j.neulet.2014.11.048,https://doi.org/10.1016/j.neulet.2014.11.048
487,Lecce_2015_Cortex_26386441.pdf,cTBS,,FXD,,,,,,,,,40.0,MagSti,R2,F8,70.0,,site: left IPS,1,26386441,10.1016/j.cortex.2015.08.007,https://doi.org/10.1016/j.cortex.2015.08.007
488,Lecce_2015_Cortex_26386441.pdf,cTBS,,FXD,,,,,,,,,40.0,MagSti,R2,F8,70.0,,site: right IPS,1,26386441,10.1016/j.cortex.2015.08.007,https://doi.org/10.1016/j.cortex.2015.08.007
489,Marshall_2015_JNeurosci_25632139.pdf,cTBS,,AMT,ML_CITE,,,5_10,0.1,80.0,,,23.200000000000003,MagVen,MPX100,F8,,C-B60,site: left FEF,1,25632139,10.1523/JNEUROSCI.3116-14.2015,https://doi.org/10.1523/JNEUROSCI.3116-14.2015
490,Marshall_2015_JNeurosci_25632139.pdf,cTBS,,AMT,ML_CITE,,,5_10,0.1,80.0,,,23.200000000000003,MagVen,MPX100,F8,,C-B60,site: right FEF,1,25632139,10.1523/JNEUROSCI.3116-14.2015,https://doi.org/10.1523/JNEUROSCI.3116-14.2015
491,Matsuura_2015_EurJNeurol_26177235.pdf,rTMS,1.0,MT,ML,E,50.0,5_10,,100.0,,,43.6,MagSti,R,F8,70.0,,MSO range: 30-65%,5,26177235,10.1111/ene.12776,https://doi.org/10.1111/ene.12776
492,Notzon_2015_BiolPsychol_26476332.pdf,iTBS,,RMT,,,,,,80.0,,,,,,,,,group: spider phobia; device: information not reported,1,26476332,10.1016/j.biopsycho.2015.10.003,https://doi.org/10.1016/j.biopsycho.2015.10.003
493,Notzon_2015_BiolPsychol_26476332.pdf,iTBS,,RMT,,,,,,80.0,,,,,,,,,group: healthy; device: information not reported,1,26476332,10.1016/j.biopsycho.2015.10.003,https://doi.org/10.1016/j.biopsycho.2015.10.003
494,Rosenberg_2015_IsrJPsychiatryRelatSci_25841106.pdf,rTMS,20.0,MT,CITE,,,,,,,,,MagSti,R2,D,,H1,sparse information,5,25841106,,https://doi.org/None
495,Schaal_2015_Cortex_25577719.pdf,rTMS,5.0,FXD,,,,,,,,,60.0,MagSti,SR,F8,70.0,,,5,25577719,10.1016/j.cortex.2014.11.011,https://doi.org/10.1016/j.cortex.2014.11.011
496,Strang_2015_SocCognAffectNeurosci_25190704.pdf,rTMS,1.0,RMT,,,,,,110.0,,,38.06,MagVen,MPR30,F8,,MC-B70,MSO range: 28-40%,5,25190704,10.1093/scan/nsu114,https://doi.org/10.1093/scan/nsu114
497,Strang_2015_SocCognAffectNeurosci_25190704.pdf,rTMS,1.0,RMT,,,,,,110.0,,,38.06,MagVen,MPR30,F8,,MC-B70,MSO range: 28-40%,5,25190704,10.1093/scan/nsu114,https://doi.org/10.1093/scan/nsu114
498,Wu_2015_ShanghaiArchPsychiatry_26977125.pdf,rTMS,20.0,MT,,,,,,80.0,,,,MedDan,MPR30,F8,,,,5,26977125,10.11919/j.issn.1002-0829.215107,https://doi.org/10.11919/j.issn.1002-0829.215107
499,Xie_2015_ShanghaiArchPsychiatry_26120260.pdf,rTMS,10.0,MT,,,,,,30.0,,,,MagSti,,,,,group: shuganjieyu + rTMS; device: sparse information,1,26120260,10.11919/j.issn.1002-0829.214151,https://doi.org/10.11919/j.issn.1002-0829.214151
500,Zhang_2015_SciRep_26463446.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,100.0,,,,Yir,CCYI,R,125.0,,site: left TPJ,1,26463446,10.1038/srep14796,https://doi.org/10.1038/srep14796
501,Zhang_2015_SciRep_26463446.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,100.0,,,,Yir,CCYI,R,125.0,,site: right TPJ,1,26463446,10.1038/srep14796,https://doi.org/10.1038/srep14796
502,Zheng_2015_IntJNeuropsychopharmacol_26025780.pdf,rTMS,15.0,MT,ML,E,50.0,5_10,,110.0,,,,MedDan,MPR30,F8,,,,5,26025780,10.1093/ijnp/pyv059,https://doi.org/10.1093/ijnp/pyv059
503,Zheng_2015_IntJNeuropsychopharmacol_26025780.pdf,rTMS,15.0,MT,ML,E,50.0,5_10,,100.0,,,,MedDan,MPR30,F8,,,si_pct: duing the first week for the sake of tolerability,5,26025780,10.1093/ijnp/pyv059,https://doi.org/10.1093/ijnp/pyv059
504,Attal_2016_Pain_26845524.pdf,rTMS,10.0,RMT,ML,E,,0.5,,80.0,,,,MagVen,MPX100,F8,,,,1,26845524,10.1097/j.pain.0000000000000510,https://doi.org/10.1097/j.pain.0000000000000510
505,Bolloni_2016_FrontPsychiatry_27551268.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,100.0,,,,BraSwa,,D,,H1,protocol: bilateral; left PFC,4,27551268,10.3389/fpsyt.2016.00133,https://doi.org/10.3389/fpsyt.2016.00133
506,Bolloni_2016_FrontPsychiatry_27551268.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,100.0,,,,BraSwa,,D,,H1,protocol: bilateral; right PFC,4,27551268,10.3389/fpsyt.2016.00133,https://doi.org/10.3389/fpsyt.2016.00133
507,Cha_2016_JPhysTherSci_27512251.pdf,rTMS,1.0,,,,,,,,,,,MagSti,R2,F8,80.0,,si_pct: not reported,1,27512251,10.1589/jpts.28.2002,https://doi.org/10.1589/jpts.28.2002
508,Cugy_2016_AnnPhysRehabilMed_26717886.pdf,rTMS,1.0,MT,ML,E,50.0,2_4,,120.0,,,,MagSti,SR,F8,70.0,AC,MSO max: 100%,1,26717886,10.1016/j.rehab.2015.10.010,https://doi.org/10.1016/j.rehab.2015.10.010
509,Deschamps_2016_JPsychiatryRes_27580486.pdf,rTMS,10.0,MT,ML,V,,5_10,,110.0,,,,,,,,,site: left DLPFC; device: information not reported,1,27580486,10.1016/j.jpsychires.2016.08.013,https://doi.org/10.1016/j.jpsychires.2016.08.013
510,Deschamps_2016_JPsychiatryRes_27580486.pdf,rTMS,1.0,MT,ML,V,,5_10,,110.0,,,,,,,,,site: right DLPFC; device: information not reported,1,27580486,10.1016/j.jpsychires.2016.08.013,https://doi.org/10.1016/j.jpsychires.2016.08.013
511,Dunlop_2016_Neuropsychopharmacology_26440813.pdf,rTMS,10.0,RMT,,,,,,120.0,,,,MagVen,MPR30,,,Cool-DB80,,4,26440813,10.1038/npp.2015.292,https://doi.org/10.1038/npp.2015.292
512,Fitzgerald_2016_JAffectDisord_27016659.pdf,rTMS,1.0,RMT,,,,,,110.0,,,,MagVen,MP30,F8,70.0,,protocol: bilateral sequential; site: right DLPFC,1,27016659,10.1016/j.jad.2016.03.052,https://doi.org/10.1016/j.jad.2016.03.052
513,Fitzgerald_2016_JAffectDisord_27016659.pdf,rTMS,10.0,RMT,,,,,,110.0,,,,MagVen,MP30,F8,70.0,,protocol: bilateral sequential; site: left DLPFC,1,27016659,10.1016/j.jad.2016.03.052,https://doi.org/10.1016/j.jad.2016.03.052
514,Guo_2016_Neuroreport_26825348.pdf,rTMS,0.5,RMT,,,,,,80.0,,,,MagVen,MP,F8,,,,1,26825348,10.1097/WNR.0000000000000534,https://doi.org/10.1097/WNR.0000000000000534
515,Ille_2016_Neuropsychologia_27449707.pdf,rTMS,5.0,RMT,,,,,,,80.0,140.0,,NexSti,,F8,,,protocol: 5Hz/5 pulses and 5Hz/7 pulses and 5Hz/10 pulses,4,27449707,10.1016/j.neuropsychologia.2016.07.025,https://doi.org/10.1016/j.neuropsychologia.2016.07.025
516,Ille_2016_Neuropsychologia_27449707.pdf,rTMS,7.0,RMT,,,,,,,80.0,140.0,,NexSti,,F8,,,protoco: 7Hz/7 pulses,4,27449707,10.1016/j.neuropsychologia.2016.07.025,https://doi.org/10.1016/j.neuropsychologia.2016.07.025
517,Ille_2016_Neuropsychologia_27449707.pdf,rTMS,10.0,RMT,,,,,,,80.0,140.0,,NexSti,,F8,,,protocol: 10Hz/5 pulses and 10Hz/7 pulses,4,27449707,10.1016/j.neuropsychologia.2016.07.025,https://doi.org/10.1016/j.neuropsychologia.2016.07.025
518,Kang_2016_JClinPsychiatry_27379563.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,110.0,,,,MagSti,R,F8,70.0,,,4,27379563,10.4088/JCP.15m10110,https://doi.org/10.4088/JCP.15m10110
519,Kazemi_2016_PsychiatryRes_27138833.pdf,rTMS,10.0,RMT,ML,V,,5_10,,100.0,,,,MagSti,R2,F8,70.0,AF,site: left DLPFC; bilateral,4,27138833,10.1016/j.psychres.2016.04.061,https://doi.org/10.1016/j.psychres.2016.04.061
520,Kazemi_2016_PsychiatryRes_27138833.pdf,rTMS,1.0,RMT,ML,V,,5_10,,120.0,,,,MagSti,R2,F8,70.0,AF,site: right DLPFC; bilateral,4,27138833,10.1016/j.psychres.2016.04.061,https://doi.org/10.1016/j.psychres.2016.04.061
521,Kazemi_2016_PsychiatryRes_27138833.pdf,rTMS,1.0,RMT,ML,V,,5_10,,120.0,,,,MagSti,R2,F8,70.0,AF,site: right DLPFC; unilateral,4,27138833,10.1016/j.psychres.2016.04.061,https://doi.org/10.1016/j.psychres.2016.04.061
522,Legon_2016_CerebCortex_26400915.pdf,cTBS,,FXD,,,,,,,,,20.0,MagVen,MPX100,F8,75.0,Cool-B65,,4,26400915,10.1093/cercor/bhv200,https://doi.org/10.1093/cercor/bhv200
523,Li_2016_CerebCortex_25165064.pdf,rTMS,10.0,MT,,,,,,100.0,,,,,,F8,,,protocol: rTMS with RECT,4,25165064,10.1093/cercor/bhu191,https://doi.org/10.1093/cercor/bhu191
524,Li_2016_CerebCortex_25165064.pdf,rTMS,10.0,MT,,,,,,100.0,,,,,,F8,,,protocol: rTMS alone,4,25165064,10.1093/cercor/bhu191,https://doi.org/10.1093/cercor/bhu191
